title,link,summary,pub_date
"[속보]대한항공-아시아나항공, EU 경쟁당국 최종 승인",https://www.newsis.com/view/NISX20241128_0002977053, 후속기사가 이어집니다 ,4주 전
"대한항공, EU경쟁당국 최종승인 받아... 아시아나와 기업결합 청신호",https://www.pointdaily.co.kr/news/articleView.html?idxno=226726, 대한항공 보잉787-9 항공기 대한항공이 아시아나항공과의 기업결합을 위해 EU 경쟁당국이 제시한 조건부 승인의 선행 조건을 모두 충족시켰다. EU 경쟁당국(European Commission·EC)은 현지시간 11월 28일(목) 대한항공과 아시아나항공의 결합을 위한 선결 요건이 모두 '충족'돼 심사를 종결한다고... ,3주 전
"아시아나 기내화재 진압 승무원, 유니세프한국위에 포상금 기부",https://www.yna.co.kr/view/AKR20241122042300003?input=1195m," 아시아나항공은 캐빈(객실) 승무원 8명이 기내 화재를 조기 진압해 받은 사내 포상금 100만원을 유니세프한국위원회에 기부했다고 22일 밝혔다. 이들... 오찬희 선임사무장은 ""8명의 승무원이 모두 뜻을 모아 오랜 기간 아시아나 고객이 '기내 동전 모으기' 캠페인으로 기부에 참여해 온 유니세프에 포상금을... ",2024.11.22.
"EU, 대한항공-아시아나 기업결합 최종승인…""다음달 합병 마무리""",http://www.issuenbiz.com/news/articleView.html?idxno=52077, 대한항공과 아시아나항공 항공기/사진=연합뉴스 대한항공과 아시아나항공의 합병이 유럽연합(EU)으로부터 28일(현지시간) 최종 승인됐다. 이로써 2020년 11월 시작된 두 기업의 기업결합 절차가 다음 달 대한항공의 아시아나항공 신주 인수가 끝나면 마무리될 전망이다. EU 집행위원회는 이날 오후 보도자료를... ,3주 전
"대한항공·아시아나 합병, 유럽 최종 승인···4년 기다림 끝",https://www.sisajournal-e.com/news/articleView.html?idxno=407623, 유럽연합(EU)이 대한항공과 아시아나항공 기업결합 심사를 종결했다. 이로써 지난 2020년부터 시작된 양사 합병이 사실상 마무리됐다. 대한항공이 내달 신주 인수까지 마치면 양사는 4년여간의 기다림을 끝내고 최종 합병하게 된다. 28일(현지시각) EU경쟁당국(이하 EC)은 대한항공과 아시아나 결합을 위한... ,4주 전
"아시아나 '화물' 매각 가처분 각하…""결합 마무리에 최선""",https://www.newsis.com/view/NISX20241122_0002969796, 아시아나항공 노동조합이 법원에 화물 사업부 매각을 멈춰달라는 임시 조치를 신청했지만 받아들여지지 않았다. 22일 업계에 따르면 서울남부지법 민사합의51부는(수석부장판사 김우현)는 아시아나항공 조종사노조가 아시아나항공을 상대로 낸 화물 사업 매각에 대한 이사회 결의 효력 정지 가처분 신청을... ,2024.11.22.
"아시아나, 올겨울엔 ‘무료 외투 보관’ 서비스 안한다",https://www.chosun.com/economy/industry-company/2024/11/24/XLMWYUWKMVFCDPMNGFZC6O3KLU/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news," 아시아나항공이 동남아 같은 따뜻한 나라로 떠나는 승객에게 제공해온 ‘외투 보관 서비스’를 이번 겨울에는 운영하지 않기로 했다. 그동안엔 12월... 아시아나항공은 24일 “기존에는 공항 내 상업 시설을 임차해 외투를 보관해왔지만, 올해는 공간을 확보하지 못했다”며 “추후에 공간을 확보하면... ",2024.11.24.
"아시아나항공 ""김포-제주 노선 마일리지로 구매 가능""",http://www.finomy.com/news/articleView.html?idxno=219177, 아시아나항공이 내달 2주 동안 마일리지 좌석을 유상좌석과 동일하게 오픈하는 항공편을 운영한다. 아시아나항공은 이달 27일 오전 9시부터 제주 해피 마일리지 위크 프로모션을 통해 내달 2~15일 56편 대상 항공편에서 마일리지 좌석을 공급한다고 26일 밝혔다. 매일 김포-제주 2편과 제주-김포 2편으로... ,2024.11.26.
"아시아나항공, 제주 노선 마일리지 좌석 특별 운영",https://www.wikitree.co.kr/articles/1003920, 아시아나항공이 12월 초 제주 노선을 대상으로 마일리지 좌석을 유상좌석과 동일하게 제공하는 특별 항공편을 운영한다.아시아나항공은 ‘제주 해피 마일리지 위크’ 프로모션을 통해 오는 12월 2일부터 15일까지 총 56편의 항공편에서 마일리지 좌석을 최대한 공급한다고 전날 밝혔다. 프로모션 대상은... ,4주 전
'최종 관문' 유럽 넘었다…대한항공-아시아나 합병 '마침표',https://www.newsworks.co.kr/news/articleView.html?idxno=774692, 대한항공과 아시아나항공 합병의 마지막 관문인 유럽연합 집행위원회(EC)의 최종 승인이 완료되며 세계 10위권의 '메가 캐리어(초대형 항공사)'가 탄생하게 됐다. 28일 대한항공에 따르면 EC는 이날 대한항공과 아시아나항공의 결합을 위한 선결 요건이 모두 '충족'돼 심사를 종결한다고 발표했다. 2020년... ,3주 전
"유럽연합, 대한항공-아시아나 합병 승인···'세계 10위 항공사' 탄생",http://www.seoulfn.com/news/articleView.html?idxno=540277," 대한항공과 아시아나항공 간 결합을 위한 선결 요건이 모두 충족돼 심사를 종결한다고 발표했다. 이로써 세계 10위 항공사가 탄생하게 됐다. EU 경쟁당국은 올해 2월 조건부 승인 결정을 내리면서 △유럽 4개 중복 노선(파리, 프랑크푸르트, 바르셀로나, 로마)에 대한 신규진입항공사 안정적 운항 △아시아나항... ",4주 전
"EU, 대한항공-아시아나 합병 승인",https://www.newspim.com/news/view/20241129000751, 29일 오후 서울 강서구 김포국제공항에서 대한항공-아시아나항공 항공편들이 이착륙을 하고 있다. 28일 유럽연합 집행위원회에 대한항공-아시아나항공 합병을 최종 승인을 받은 대한항공 측은 마지막 남은 기업결합 심사국인 미국 법무부에 승인 내용을 보고하고 올해 안으로 합병 절차를... ,3주 전
"아시아나항공, 12월 15일까지 마일리지 좌석 공급",https://www.lcnews.co.kr/news/articleView.html?idxno=89275, A321NEO 항공기 [사진=아시아나항공 제공] 라이센스뉴스 = 김진우 기자 | ﻿아시아나항공은 오는 27일 오전 9시부터 '제주 해피 마일리지 위크' 프로모션을 통해 12월 2~15일 총 56편 대상 항공편에서 마일리지 좌석을 최대 공급한다고 밝혔다. 마일리지 좌석 항공편은 각각 오전 7시10분과 오후 14시 50분... ,2024.11.26.
대한항공-아시아나 합병 EU 최종 승인.. '메가캐리어' 비상,https://www.straightnews.co.kr/news/articleView.html?idxno=258509, 대한항공과 아시아나항공의 여객기. 연합뉴스 대한항공이 아시아나항공과의 합병 절차 마지막 관문을 통과했다. 다음달 합병을 마무리하고 '메가 캐리어' 도약 준비에 본격적으로 나설 전망이다. EU(유럽연합) 집행위원회는 28일(현지시간) 대한항공과 아시아나항공의 기업결합을 위한 선결 요건이 모두... ,3주 전
"대한항공, 아시아나 합병 후 어떻께 운영될까?",https://www.fetv.co.kr/news/article.html?no=181041, 대한항공과 아시아나항공 기업결합 심사 최종 승인이 임박했다. EC의 최종 승인만 받으면 미국 법무부(DOJ)도 양사 합병에 독과점 소송을 제기하지 않으면서 대한항공의 아시아나항공 인수 절차는 최종 단계에 접어들 게 된다. 28일 항공 업계에 따르면 EC와 DOJ의 승인 이후 대한항공은 유상증자대금 잔금... ,4주 전
"EU, 대한항공-아시아나항공 합병 승인···엇갈린 주가",http://www.koreastocknews.com/news/articleView.html?idxno=105902," 대한항공과 아시아나항공이 유럽연합(EU) 집행위원회의 최종 승인으로 기업결합의 마지막 관문을 넘었으나 양사의 주가는 엇갈린 모양새다. 29일... 반면 아시아나항공(020560, 대표 원유석)은 오히려 2.27% 내린 1만740원으로 하락 마감했다. 개장 시작과 함께 4.91%까지 상승 폭을 키우다 반락한 뒤 하락으로... ",3주 전
"아시아나항공, 로마공항서 승객 무단 방치 논란",http://www.globalepic.co.kr/view.php?ud=20241129131447371248439a4874_29, 아시아나항공이 유럽 합병 승인 직후 로마 피우미치노 레오나르도 다 빈치 공항에서 승객들을 적절한 안내나 보상 없이 방치해 논란이 일고 있다. 28일(현지시간) 로마발 인천행 아시아나항공 편이 11시간 35분 지연되면서 수백 명의 승객들이 큰 불편을 겪었다. 당초 오후 8시 30분 출발 예정이었던 항공편은... ,3주 전
[데스크 칼럼] 대한항공-아시아나 거래종결 'D-20'...세계 7위 항공사 날...,http://www.thevaluenews.co.kr/news/view.php?idx=187023," 대한항공은 4년만에 아시아나항공과의 극적 통합을 이뤄냈다. 지난 28일 유럽연합 집행위원회(EC)의 최종 승인으로 1473일간의 긴 여정이 마침내... 지금의 상황이었다면, 고 조중훈 창업주도 아시아나항공 인수를 결정했을까? 아마도 그랬을 것이다. 글로벌 시대에 국적 항공사의 경쟁력 강화는 새로운... ",3주 전
아시아나항공 올 겨울 ‘외투 보관 서비스’ 안 한다,https://www.khan.co.kr/article/202411241014001, 아시아나항공이 겨울철에 따뜻한 나라로 여행을 떠나는 승객을 위한 ‘외투 보관 서비스’를 올해 겨울에는 제공하지 않기로 했다. 24일 항공업계에 따르면 아시아나항공은 인천국제공항에서 12월부터 이듬해 2월 말쯤까지 실시하던 외투 보관 서비스를 올해는 시행하지 않는다. 공항 터미널 등에서 외투를 둘... ,2024.11.24.
대한항공-아시아나 합병 마무리 단계… 주가 '고공행진',http://www.jnilbo.com/75522351513, 대한항공과 아시아나항공의 합병이 마무리 수순에 돌입하면서 관련주들도 고공행진을 이어가고 있다. 27일 한국거래소에 따르면 대한항공 주가는 최근 2주간(13~26일) 8.84% 상승했다. 지난 26일에는 2만5450원까지 오르며 52주 신고가를 새로 썼다. 같은 기간 아시아나항공도 15.81% 상승했다. 아시아나항공의... ,4주 전
"대한항공 아시아나항공 합병 세계 10위권 '메가캐리어' 곧 탄생, 독과점...",https://www.businesspost.co.kr/BP?command=article_view&num=374636, 대한항공과 아시아나항공의 합병으로 국내 첫 메가 캐리어 탄생이 예고된 가운데 글로벌 경쟁력 강화에 관한 기대와 함께 독과점 폐해 우려도 함께... 28일 국제항공운송협회(IATA)에 따르면 2019년 국제 유상수송량(RPK) 기준 대한항공과 아시아나의 합산 RPK는 세계 11위다. IATA는 2020년 코로나19 팬데믹... ,3주 전
대한항공-아시아나 합병 '마지막 관문' 통과 …EU 경쟁당국 최종 승인,http://www.newswatch.kr/news/articleView.html?idxno=69647, 사진=대한항공 대한항공이 아시아나항공과의 기업결합을 위해 EU 경쟁당국이 제시한 조건부 승인의 선행 조건을 모두 충족시켰다. EU 경쟁당국(European Commission·EC)은 현지시간 28일 대한항공과 아시아나항공의 결합을 위한 선결 요건이 모두 충족돼 심사를 종결한다고 발표했다. EU 경쟁당국은 지난... ,3주 전
"[속보] EC, 대한항공-아시아나항공 기업결합 최종승인",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=5075999," EC, 대한항공-아시아나항공 기업결합 최종승인 ",4주 전
"대한항공·아시아나 합병, EU 승인…연내 '메가 캐리어' 탄생",http://theviewers.co.kr/View.aspx?No=3462467," 뷰어스 백진엽 기­자 jinebito@theviewers.co.kr 대한항공과 아시아나항공의 합병이 유럽연합의 심사를 통과, 사실상 마무리됐다.28일(현지시간) 유럽연합 집행위원회(EC)는 대한항공과 아시아나항공의 결합을 최종 승인했다. EC는 두 항공사의 기업결합을 위한 선결 요건이 모두 총족돼 심사를 종결한다고... ",3주 전
"아시아나항공, 12월 2주간 잔여석 마일리지 판매",http://www.newscape.co.kr/news/articleView.html?idxno=107681," (사진=아시아나항공) 아시아나항공은 27일 오전 9시부터 '제주 해피 마일리지 위크' 프로모션을 통해 오는 12월 2~15일까지 총 56편 대상 잔여석을 모두 마일리지로 판매한다고 26일 밝혔다. 프로모션 기간 매일 김포→제주 2편, 제주→김포 2편으로 하루 4편씩 총 56편 항공편이 대상이다. 항공편은... ",2024.11.26.
"“이번엔 쓸 수 있나”…대한항공·아시아나, ‘마일리지 항공편’ 띄운...",http://www.segye.com/newsView/20241126515098?OutUrl=naver, 연합뉴스 대한항공과 아시아나항공이 마일리지로 이용할 수 있는 ‘마일리지 항공편’을 김포~제주 노선에서 운영한다. 그러나 기한 안에 소진하려는 마일리지 이용 수요가 폭증하면서 소비자들 사이에서는 여전히 마일리지 사용이 어렵다는 불만이 나온다. 26일 아시아나항공은 27일 오전 9시부터 ‘제주... ,2024.11.26.
"대한항공-아시아나 합병, 연내 가시화",https://www.newspim.com/news/view/20241129000749, 29일 오후 서울 강서구 김포국제공항에서 대한항공-아시아나항공 항공편들이 이착륙을 하고 있다. 28일 유럽연합 집행위원회에 대한항공-아시아나항공 합병을 최종 승인을 받은 대한항공 측은 마지막 남은 기업결합 심사국인 미국 법무부에 승인 내용을 보고하고 올해 안으로 합병 절차를... ,3주 전
"대한항공, 아시아나 합병 최종승인 앞두고 3%대 강세[핫종목]",https://www.news1.kr/finance/general-stock/5611333, 아시아나항공(020560)와 합병을 앞둔 대한항공(003490)이 장 초반 강세다. 26일 오전 9시38분 기준 대한항공은 전일 대비 800원(3.31%) 오른 2만 5000원에 거래되고 있다. 장중 2만 5150원까지 올랐다. 2023년 8월14일(2만 5300원) 이후 약 1년3개월만의 최고 수준이다. 이는 이번주 대한항공과 아시아나항공의... ,2024.11.26.
"[Invest]EU 경쟁당국, 대한항공-아시아나 기업결합 최종 승인",https://www.investchosun.com/site/data/html_dir/2024/11/28/2024112880201.html, 유럽연합(EU) 경쟁 당국인 EU 집행위원회(EC)가 대한항공과 아시아나항공 기업 결합을 28일(현지시간) 최종 승인했다. EC는 이날 대한항공과 아시아나항공 결합을 위한 선결 요건이 모두 충족돼 심사를 종결한다고 발표했다. 앞서 EC는 합병 조건으로 ▲아시아나항공 화물기 사업부문 분리 매각... ,4주 전
양사 '마일리지 통합' 과제…독과점 우려도[대한항공 합병②],https://www.newsis.com/view/NISX20241129_0002977926, 두 대형항공사(FSC) 대한항공과 아시아나항공의 합병이 사실상 마지막 관문을 넘은 가운데 향후 마일리지 통합과 독과점 우려를 불식해야 한다는 과제가 남았다. 유럽연합 집행위원회(EC)가 28일 대한항공과 아시아나항공의 기업결합을 위한 선결 요건이 모두 충족됐다고 심사하며 최종 승인을 내렸다.... ,3주 전
"아시아나 승객, 올 겨울 동남아 여행 때 패딩 못 맡긴다",https://www.sedaily.com/NewsView/2DGYX7S9DB, 아시아나항공이 동남아 등 따뜻한 나라로 여행을 떠나는 승객에게 제공해 온 ‘외투 보관 서비스’를 올해 겨울철에는 운영하지 않기로 했다. 24일 항공업계에 따르면 아시아나항공은 인천국제공항에서 동계 기간인 다음 달부터 내년 2월 말까지 계획했던 외투 보관 서비스를 시행하지 않기로 잠정... ,2024.11.24.
"대한항공-아시아나 합병, 4년만에 마지막 관문 통과...세계 10위권 항공...",http://www.queen.co.kr/news/articleView.html?idxno=423340, 대한항공과 아시아나항공의 기업결합 심사가 4년의 긴 여정 끝에 마지막 관문을 통과했다. 40여년간 이어진 양강 구도가 막을 내리고 세계 10위권의 항공사가 출범한다. 대한항공은 28일 유럽연합 집행위원회(EC)가 대한항공과 아시아나항공의 기업결합을 위한 선결 요건이 모두 충족됐다고 판단해... ,4주 전
"유럽연합, 대한항공·아시아나 합병 승인",http://digitalchosun.dizzo.com/site/data/html_dir/2024/11/29/2024112980216.html, 성열휘 기자 | 대한항공이 아시아나항공과의 기업결합을 위해 EU 경쟁당국이 제시한 조건부 승인의 선행 조건을 모두 충족시켰다. EU 경쟁당국(European Commission·EC)은 지난 28일(현지 시간) 대한항공과 아시아나항공의 결합을 위한 선결 요건이 모두 충족돼 심사를 종결한다고 발표했다. EU 경쟁당국은... ,3주 전
"대한항공-아시아나 합병 마무리 수순…EU, 기업결합 최종 승인",https://www.goodkyung.com/news/articleView.html?idxno=252330, 대한항공과 아시아나항공의 기업결합이 4년 만에 마무리 국면에 진입했다. 대한항공과 아시아나항공 간 기업결합의 마지막 관문인 유럽연합(EU) 집행위원회의 최종 승인이 완료되면서다. 이에 따라 2020년 11월 시작된 두 기업의 기업결합 절차가 다음 달 대한항공의 아시아나항공 신주 인수가 끝나면... ,3주 전
"대한항공, 아시아나항공 기업결합 'EU 관문 넘었다'",https://www.newstree.kr/newsView/ntr202411280014, 대한항공이 아시아나항공과의 기업결합을 위해 유럽연합(EU) 경쟁당국이 제시한 조건부 승인의 선행 조건을 모두 충족시켰다고 28일 밝혔다. EU 경쟁당국(European Commission·EC)은 28일(현지시간) 대한항공과 아시아나항공의 결합을 위한 선결요건이 모두 '충족'돼 심사를 종결한다고 발표했다. EU... ,4주 전
"대한항공-아시아나, 'EC 합병 최종 승인' 통과…마지막 문턱 '美 법무부...",https://www.nbntv.co.kr/news/articleView.html?idxno=3028955, 대한항공은 아시아나항공 인수·합병 절차인 기업결합에서 최대 분수령으로 꼽혔던 EC가 제시한 조건부 승인 선행 조건을 모두 달성해 최종 심사 종결을 확정지었다고 28일 밝혔다. 앞서 EC 측은 지난 2월 조건부 승인 결정과 함께 '아시아나항공 화물사업부 매각' 등 독과점을 해소하기 위해 유럽 4개... ,3주 전
"아시아나, 체코 직항 띄운다…LCC도 내년 우즈베크 취항",http://www.yonhapnewstv.co.kr/MYH20241129006300641/?input=1825m," 국내 공항에서 체코를 잇는 노선은 아시아나항공에 주 3회가 새로 배분됐고, 인천~우즈베키스탄 노선은 제주항공과 티웨이항공에 각각 주 1회가 배분됐습니다. 지난해 말 단항 됐던 인천발 중국 계림 노선도 재개돼 제주항공과 진에어가 조만간 운항을 시작합니다. 박효정 기자 (bako@yna.co.kr) #아시아나... ",3주 전
대한항공과 아시아나 합병 임박,https://www.news1.kr/photos/6999598, 대한항공과 아시아나항공 합병을 심사중인 유럽연합 집행위원회(EC)가 여객 노선 이관 요건이 충족됐다고 결론을 내리며 아시아나 화물사업 매각 요건만 EC가 승인하면 양사 결합이 최종 문턱을 넘어서게 됐다. 업계는 EC 최종 승인이 내달께 나올 것으로 보고 있다. EC가 양 사 결합을 최종적으로... ,2024.11.22.
"[속보] EC, 대한항공-아시아나항공 기업결합 최종승인",https://www.hankyung.com/article/2024112820877," 유럽연합 집행위원회(EC), 대한항공-아시아나항공 기업결합 최종승인 ",4주 전
"EU 경쟁당국, 대한항공-아시아나 합병 승인",https://www.newspim.com/news/view/20241129000756, 29일 오후 서울 강서구 김포국제공항에서 대한항공-아시아나항공 항공편들이 이착륙을 하고 있다. 28일 유럽연합 집행위원회에 대한항공-아시아나항공 합병을 최종 승인을 받은 대한항공 측은 마지막 남은 기업결합 심사국인 미국 법무부에 승인 내용을 보고하고 올해 안으로 합병 절차를... ,3주 전
대한항공 아시아나 합병 초읽기,https://www.news1.kr/photos/6999583, 대한항공과 아시아나항공 합병을 심사중인 유럽연합 집행위원회(EC)가 여객 노선 이관 요건이 충족됐다고 결론을 내리며 아시아나 화물사업 매각 요건만 EC가 승인하면 양사 결합이 최종 문턱을 넘어서게 됐다. 업계는 EC 최종 승인이 내달께 나올 것으로 보고 있다. EC가 양 사 결합을 최종적으로... ,2024.11.22.
"아시아나 ""12월 김포∼제주 56편 잔여석 마일리지로 구매가능""",https://www.ikbc.co.kr/article/view/kbc202411270004, 아시아나항공이 27일 오전 9시부터 '제주 해피 마일리지 위크' 프로모션을 통해 12월 2∼15일 운항하는 총 56편 대상 항공편의 잔여석을 모두 마일리지로... 아시아나항공은 이들 좌석 공급을 통해 아시아나클럽 회원의 마일리지 소진 기회를 최대한 제공한다는 방침입니다. 아시아나항공은 마일리지로 각종... ,4주 전
"아시아나항공, 12월 제주노선 마일리지 항공권 공급",http://www.koreastocknews.com/news/articleView.html?idxno=105783, 아시아나항공(대표 원유석)이 12월 2주 동안 마일리지 좌석을 유상좌석과 동일하게 오픈하는 항공편을 운영한다. 아시아나항공은 27일 오전 9시부터 '제주 해피 마일리지 위크' 프로모션을 통해 12월 2일부터 15일까지 총 56편 대상 항공편에서 마일리지 좌석을 최대 공급한다. 매일 ▲김포→제주 2편... ,2024.11.26.
"[대한항공·아시아나 합병] ③ ""마일리지는 어떻게?""…1대 1 통합 가능할...",https://www.newspim.com/news/view/20241128000529," 대한항공과 아시아나의 기업결합이 해외 14개국으로부터 최종 승인을 받으면서 마일리지 개편안 마련에도 속도가 붙을 전망이다. 대한항공은 그동안 아시아나항공을 공식적으로 인수한 상황이 아니기 때문에 아시아나항공의 마일리지 적립 규모, 사용 실적, 제휴사 거래 규모, 거래 단가 등에 대한 정확한... ",4주 전
"EU 경쟁당국, 대한항공-아시아나항공 기업결합 최종승인",http://www.smarttimes.co.kr/news/articleView.html?idxno=26623, 대한항공이 아시아나항공과의 기업결합을 위해 유럽연합(EU) 경쟁당국이 제시한 조건부 승인의 선행 조건을 모두 충족시켰다. EU 경쟁당국(European Commission·EC)은 28일(현지시간) 대한항공과 아시아나항공의 결합을 위한 선결 요건이 모두 '충족'돼 심사를 종결한다고 발표했다. EU 경쟁당국은 올해 2월... ,3주 전
[항공잇슈] 대한항공·에어프레미아·아시아나항공,https://daily.hankooki.com/news/articleView.html?idxno=1151563," ◇아시아나항공, 마일리지 항공편 56편 열어 아시아나항공이 다음달 마일리지 좌석을 유상좌석과 동일하게 판매하는 항공편을 운영한다고 26일 밝혔다. 오는 27일 오전 9시부터 '제주 해피 마일리지 위크' 프로모션을 통해 판매한다. 12월2~15일 총 56편 대상 항공편이 대상이다. 매일 김포→제주 2편, 제주... ",2024.11.26.
"대한항공·아시아나, 제주 ‘마일리지 항공편’ 운영…소비자들 “쓰고...",https://www.donga.com/news/Economy/article/all/20241126/130503580/1, 대한항공과 아시아나항공이 마일리지로 이용할 수 있는 ‘마일리지 항공편’을 김포~제주 노선에서 운영한다. 마일리지 사용을 확대하기 위한 조치다. 26일 아시아나항공은 27일 오전 9시부터 ‘제주 해피 마일리지 위크’ 프로모션을 진행한다고 밝혔다. 다음달 2일부터 15일 까지 총 56편 대상 항공편에서... ,2024.11.26.
"EC, 대한항공-아시아나항공 '합병' 최종 승인…통합 LCC도 출범(종합)",https://news.dealsitetv.com/news/articleView.html?idxno=127604," 유럽연합(EU) 집행위원회(EC)가 대한항공과 아시아나항공의 기업결합을 최종 승인하면서 세계 10위권 '메가 캐리어' 탄생이 임박했다. 대한항공은 EC 승인 내용을 미국 경쟁당국에 보고한 것으로 알려졌다. 회사는 아시아나항공을 자회사로 편입, 연내 거래종결 절차를 마무리한다는 계획이다. 대한항공은 28일... ",3주 전
"[경제 핫 클립] 마일리지 특별기 좋은데, 아시아나 마일리지는요?",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8116766&ref=A, 아시아나항공이 김포와 제주 노선 탑승권을 마일리지 좌석으로 공급합니다. 12월 2일부터 15일까지 항공기 56편의 잔여석을 팝니다. 대한항공도 김포 제주... 더 큰 산은 대한항공과 아시아나항공 합병입니다. 합병당하는 아시아나의 마일리지를 대체 어떻게 할 것인가. 뜨겁디뜨거운 감자입니다. [윤석열... ,4주 전
"아시아나항공, 마일리지 항공편 56편 푼다…""만족도 제고 노력""",https://sports.chosun.com/life/2024-11-26/202411260100171460027195," 아시아나항공은 오는 12월 2주 동안 마일리지 좌석을 유상좌석과 동일하게 오픈하는 항공편을 운영한다. 26일 아시아나항공에 따르면 '제주 해피 마일리지 위크' 프로모션을 통해 12월 2일부터 15일까지 총 56편 대상 항공편에서 마일리지 좌석을 최대 공급한다. 매일 김포-제주 2편, 제주-김포 2편으로... ",2024.11.26.
"[속보]EC, 대한항공·아시아나 기업결합 최종승인",http://www.edaily.co.kr/news/newspath.asp?newsid=04401766639090312," 유럽연합 집행위원회(EC), 28일(현지시간) 대한항공(003490)과 아시아나항공(020560) 기업결합 최종승인. ",4주 전
"대한항공-아시아나 합병, 이번주 결판날까",http://www.fnnews.com/news/202411241505592373," 4년간 이어져 온 대한항공과 아시아나항공의 기업결합 심사가 이르면 이번주 매듭지어질 것으로 전망된다. 합병의 키를 쥐고 있는 유럽연합 집행위원회(EC)가 승인 조건으로 내걸었던 유럽 4개 노선의 여객 이관 요건이 충족됐다고 판단하면서, 남은 과제는 아시아나항공의 화물사업 매각 요건만 남았다.... ",2024.11.24.
대한항공·아시아나 정시성 B등급…러-우 전쟁·인천공항 혼잡 때문,http://news.mt.co.kr/mtview.php?no=2024112517114419888," 국토교통부가 국적항공사 대상으로 올해 상반기 항공교통서비스를 평가한 결과 국제선 운항신뢰성 평가 항목 중 정시성에서 대한항공, 아시아나항공 등... 대한항공, 아시아나항공, 에어프레미아, 제주항공, 티웨이항공은 B등급을 이스타항공, 진에어는 C등급, 에어서울은 D등급을 기록했다. 한편 외항사는... ",2024.11.26.
"EU, 대한항공-아시아나항공 기업결합 승인…12월 내 최종 거래종결절차...",https://www.news2day.co.kr/article/20241128500264," ""EU 경쟁당국이 제시한 여객 및 화물부문 선결 조건 충족 완료"" 대한항공이 아시아나항공의 길고 길었던 기업결합이 코앞으로 다가왔다. EU 경쟁당국(European Commission·EC)은 28일 대한항공과 아시아나항공의 결합을 위한 선결 요건이 모두 ‘충족’돼 심사를 종결한다고 밝혔다. EU 경쟁당국은 올해 2월... ",4주 전
대한항공-아시아나 4년간 합병 여정 마침표…남은 과제는?,https://www.asiatime.co.kr/article/20241127500486, 대한항공과 아시아나항공의 합병을 위한 14개 경쟁당국의 심사가 완료되며 단일 대형 국적 항공사가 탄생하게 됐다. 글로벌 메가캐리어로서 경쟁력을... 인천국제공항 전망대에서 바라본 공항 계류장 (사진=연합뉴스) 28일 유럽연합 경쟁당국인 유럽집행위원회(EC)의 대한항공과 아시아나항공 기업결합 승인으로... ,4주 전
"올 겨울 동남아 갈 때 ‘외투 보관’ 어쩌나…아시아나, “공간부족” ...",https://www.munhwa.com/news/view.html?no=2024112501039910183002," 아시아나, ""공항터미널 장소 미확보, 업체와 제휴도 실패"" 대한항공은 기존대로 12월~2월 외투 보관 서비스 제공 항공업계 ""기업결합 앞두고 어수선한 내부상황 때문일 수도"" 아시아나항공이 겨울철에 따뜻한 나라로 여행을 떠나는 승객을 위해 제공해 온 ‘외투 보관 서비스’를 올해 겨울에는 이용하지... ",2024.11.25.
"겨울철 효자 ‘외투 보관 서비스’...아시아나항공, 올해는 안 한다",https://economist.co.kr/article/view/ecn202411240006, 아시아나항공이 올해 ‘외투 보관 서비스’를 멈춘다. 24일 항공업계에 따르면 아시아나항공은 인천국제공항에서 12월부터 내년 2월말 까지 진행하던 외투 보관 서비스를 올해 시행하지 않는다. 겨울철 외투 보관 서비스는 지난 1999년 아시아나항공이 국내 항공업계 최초로 도입했다. 해당 서비스는 승객 한... ,2024.11.24.
"[속보] EC, 대한항공-아시아나항공 기업결합 최종 승인",https://www.asiatime.co.kr/article/20241127500484, 유럽연합(EU)의 기업결합을 담당하는 유럽집행위원회(EC)가 28일(현지시간) 대한항공과 아시아나항공의 기업결합을 최종 승인했다. 인천국제공항에 대기중인 대한항공과 아시아나항공 여객기 모습 (사진=연합뉴스) 앞서 EC는 지난해 5월 중간 심사보고서를 통해 양사 기업결합으로 여객과 화물 부문에서... ,4주 전
"'만기 코앞' 항공사 마일리지…""쓰지 말라는 건가"" 소비자 분통",https://news.jtbc.co.kr/article/NB12225123?influxDiv=NAVER, 유럽 당국의 승인으로 대한항공과 아시아나항공 합병이 최종 관문을 넘었습니다. 그런데 소비자들 사이에선 벌써부터 그동안 쌓아둔 마일리지를 그대로 날리게 됐다는 불만이 터져나오고 있습니다. 김도훈 기자입니다. [기자] 아시아나항공 마일리지 9만7천점이 넘는 박모씨는 요즘 애가 탑니다. 올 연말까지... ,3주 전
메가캐리어 대한항공…4년 만에 이룬 조원태의 ‘큰 날개’[증시 핫피플...,http://www.edaily.co.kr/news/newspath.asp?newsid=01334966639090968, “대한항공(003490)·아시아나항공(020560) 통합 항공사를 우리 역량으로 정성껏 가꾸면 곧 글로벌 항공업계의 아름드리나무로 자랄 것이다.” 조원태 한진그룹 회장이 지난 3월 대한항공 창립 55주년을 맞아 사내 인트라넷에 게시한 기념사 중 일부다. 아시아나항공 인수 완료 이후 메가캐리어(초대형 항공사)... ,3주 전
